,id,image_link,group_id,entity_name,entity_value,numeric_value,unit,ocr_text
3018,228674,https://m.media-amazon.com/images/I/51uaYMZZAkL.jpg,561844,height,2.17 inch,2.17,inch,"EXACT SIZEEASY TO TAKE EASY TO TAKE OUT. GIVE YOU THE FUN OF EXPERIENCE THE AERIAL Drone folded size 12. 5x8x5. Scm/4,92x3. 15x2., 17inch"
3019,228681,https://m.media-amazon.com/images/I/61FbStuNiHS.jpg,347404,height,6.25 inch,6.25,inch,"33 ~2 5.75"""
3020,228704,https://m.media-amazon.com/images/I/515GzUnEyVL.jpg,483370,height,24.0 inch,24.0,inch,"24 in, 3.7 Ibs"
3021,228710,https://m.media-amazon.com/images/I/61BpyWFBK8L.jpg,470067,height,14.0 inch,14.0,inch,Dimensions Easy 1-hole Installation one hole no need for a deck plate 14 in three hole 000 need to order a deck plate
3022,228711,https://m.media-amazon.com/images/I/619pd3fCFuL.jpg,860821,height,3.5 inch,3.5,inch,"Magnetic attach 3.5 inch 3.2 inch 2.5 inch Touch switch Remote control 8"" Stick on Screw mounting 220OmAh battery built-in"
3023,228716,https://m.media-amazon.com/images/I/613rQoplPeL.jpg,244283,height,3.0 inch,3.0,inch,Jan FeB MaR Jun JUL AuG Sap OCT NOv deC 8 M | T|WT F S Party 3Jaa fagily 5o shoppinsi SPA DAy my Birthday Todays Qw ~Fried Chiclen Southern Shrimt P? _ 3a ~Baked Macaroni C#ezie ~Sweee Potatoes Meed to chicken ppotatoes  cheese/ shrimne Macaroni Ultra Clear Marker & Easy Erase wipe it off with a blackboard eraser or a damp cloth to reuse it again: 6uy:
3024,228719,https://m.media-amazon.com/images/I/31tg8P0sFYL.jpg,235693,height,5.9 inch,5.9,inch,11.8in 30 cm 5.9in 15 cm
3025,228720,https://m.media-amazon.com/images/I/612U8LpOh0L.jpg,164209,height,50.0 inch,50.0,inch,DIIVV Respirator 50 inch Hose Electric Pump
3026,228721,https://m.media-amazon.com/images/I/51W0XVjT0VL.jpg,752266,height,2.25 inch,2.25,inch,"F 2 3/4"" 2 1/4"" F 3 1/2"" 5"" 7"
3027,228725,https://m.media-amazon.com/images/I/616vg6V9-OL.jpg,858439,height,14.0 inch,14.0,inch,"Multi-function connector 14-20mm/o.55-0.79in How to use: Loosen the screw buckle of the multi-function connector to connect to the water pipe Tighten the screw buckle to prevent water leakage Connect the water pipe and use it Suitable for the following faucets"""
3028,228727,https://m.media-amazon.com/images/I/51--08yJPXL.jpg,174276,height,2.3 inch,2.3,inch,2.3 in / 6 cm 0.826 in 2.1 cm
3029,228729,https://m.media-amazon.com/images/I/51LJHb7qhbL.jpg,966823,height,28.0 inch,28.0,inch,171 131/
3030,228730,https://m.media-amazon.com/images/I/61CiEYSG0lL.jpg,801829,height,41.3 inch,41.3,inch,"Product Size 25.6"" 300 LBS 25.6"" Maximum capacity 41.3"" 7.1"" 22.05' 3.9 23.22"" 23.23"" 18.1"" 28.4"" 33.9"" 55.12  32.28"" 16.54 16.54"" 24.50"" 66.54"""
3031,228731,https://m.media-amazon.com/images/I/51nTjc2-ibL.jpg,931856,height,20.0 inch,20.0,inch,"F= 3.5""_ 20"""
3032,228740,https://m.media-amazon.com/images/I/51zBX5XIIML.jpg,885572,height,21.7 inch,21.7,inch,6 6 [ (21.7inch) 3 55cm E [ 1
3033,228742,https://m.media-amazon.com/images/I/610n4dqrDTL.jpg,231838,height,1.7 inch,1.7,inch,"Adjustive Design Detergent spout tighten clip, The surface of the clip is anti-slip to ensure that it will not fall off 1.5-2 inch 1.7 inch 1.7 inch"
3034,228743,https://m.media-amazon.com/images/I/611l0It6faL.jpg,801829,height,34.0 inch,34.0,inch,"15"" 330 LBS 18.5"" 9 19"" 18"" 34""-36.5"" 27""-29.5"" 18.5""-21"" 24"" 24.5"" 24.5"""
3035,228758,https://m.media-amazon.com/images/I/51MpUEXVHiL.jpg,860841,height,8.15 inch,8.15,inch,3.7 in. = 8.15 in: Eat
3036,228761,https://m.media-amazon.com/images/I/41oMIgAShyL.jpg,416664,height,19.0 inch,19.0,inch,"9.5"" 19"" 5"""
3037,228764,https://m.media-amazon.com/images/I/615clI8vxsL.jpg,916768,height,2.5 inch,2.5,inch,"220z 2.7cup 2.5"" 6.9"" 5.2"" BPA REUSEABLE FREE SNAP LOCK LIDS Each container has a 4 hinge airtight spill-proof snap lock lids ensure maximum freshness!"
3038,228766,https://m.media-amazon.com/images/I/516Ic3gGEdL.jpg,311997,height,71.3 inch,71.3,inch,"12.6"" 12.6"" 3.7"" 12.6"" 12.6"" 71,3"" 12.6"" 22.4' 4.3"" 17.7"""
3039,228768,https://m.media-amazon.com/images/I/51o4-hwNscL.jpg,866516,height,8.7 inch,8.7,inch,8.7in
3040,228770,https://m.media-amazon.com/images/I/616gonABL4L.jpg,178958,height,72.83 inch,72.83,inch,185 cm 72.83 inch 121 cm 47.64 inch 52 cm 20.47 inch
3041,228772,https://m.media-amazon.com/images/I/612T4l7yDuL.jpg,416664,height,8.75 inch,8.75,inch,"Patience Brewster NATIVITY WATER CARRIER FIGURE 2 W: 6"""
3042,228776,https://m.media-amazon.com/images/I/51ORHQJlizL.jpg,625310,height,6.1 inch,6.1,inch,"DIMENSIONS 8 ALPHASONIK 18.7"" 1 ALPHASONIK 412.2"" -"
3043,228781,https://m.media-amazon.com/images/I/51ZybE35TLL.jpg,986984,height,0.31 inch,0.31,inch,j0.31 Inch 2.75 Inch
3044,228783,https://m.media-amazon.com/images/I/51IId10WnAL.jpg,521308,height,33.0 inch,33.0,inch,79 in 56 in 8 33 in a 33 in {
3045,228784,https://m.media-amazon.com/images/I/41v6J8cxa7L.jpg,521308,height,30.0 inch,30.0,inch,30 IN h6 IN 68 IN 27 IN
3046,228785,https://m.media-amazon.com/images/I/51YHeXzdjOL.jpg,469317,height,39.3 inch,39.3,inch,"9.8' 17 39.3"" WHITSUNDAY 45,2"""
3047,228788,https://m.media-amazon.com/images/I/51HyWBpQOAL.jpg,810266,height,4.38 inch,4.38,inch,"348 FREAK IN THE SHEETS 43/ 3Y = 27/8 5 F= 2Y8"""
3048,228790,https://m.media-amazon.com/images/I/51X7MENd4QL.jpg,108478,height,1.7 inch,1.7,inch,1.7 in / 4.5 cm 9 in / 23 cm
3049,228791,https://m.media-amazon.com/images/I/619KvOaY9wL.jpg,966823,height,8.86 inch,8.86,inch,Large Capacity 3.15in 3o15in 1 2 insert the end which is short and narrow 3 downwards 8cm 3.07in/7. 6cm .99in/7 . 6.5in 9.02in
3050,228792,https://m.media-amazon.com/images/I/613shSoLjgL.jpg,648011,height,2.0 inch,2.0,inch,5304517886 LED Refrigerator Bulb Brand kzfuli Input voltage 85V-265V power 3.5W LED lamp bead model 2835SMD color temperature 6500k Luminous flux 350lm As9z Lamp Specifications E17 'light color white light Beam angle 360 Light body material Ceramics+PC Product Size 2in*0.GinxO.6in average usage time 30000H
3051,228795,https://m.media-amazon.com/images/I/41a4pXurykL.jpg,292475,height,1.3 inch,1.3,inch,3.1 inches 2 m 3 Oz
3052,228797,https://m.media-amazon.com/images/I/617JXG3ULDL.jpg,625310,height,1.5 inch,1.5,inch,"Support up to 1-1/2"" Hanger Crashbar Ape"
3053,228800,https://m.media-amazon.com/images/I/61ENQMsQ9WL.jpg,810266,height,5.0 inch,5.0,inch,"OUNCE Cpcd 3.5' 5 LEAD AND BPA FREE FOR SAFE DRINKING 2 MADEIIN TURKEY BECAUSE QUALITY COUNTS 1.5"" VIKO  LEADFTREE"
3054,228802,https://m.media-amazon.com/images/I/51+31DKiN3L.jpg,978900,height,3.5 inch,3.5,inch,Adjustable from 6.5 inch to 12 inch Max: 12 inch Engraving numbers in the mold as a reference for size adjustment 4 Mix: 6.5 inch
3055,228811,https://m.media-amazon.com/images/I/51jjXKf1gQL.jpg,609588,height,9.8 inch,9.8,inch,25cm 9.8in 50cm/19_ 6in 71cml28in
3056,228812,https://m.media-amazon.com/images/I/51KE--oF2QL.jpg,752266,height,10.0 inch,10.0,inch,"Dimension 10"" 3-1/2"" Wire Nust X3 Ball Nust X2 Screws X3 Mounting Bracket XI 7"""
3057,228815,https://m.media-amazon.com/images/I/51sse47GI0L.jpg,965518,height,11.0 inch,11.0,inch,"20V Drill Driver Kit Includes 36pc bit set; (1) 2.OAh battery & charger Clutch Settings Manually set torque limit to 2 Speed Toggle control depth and prevent over Low for more torque; tightening screws high for more speed 1/2"" Keyless Chuck Quick bit change LED Light Illuminate surface dark spaces DDENALI Ivork Odlnu"
3058,228817,https://m.media-amazon.com/images/I/61DdVKTKNoL.jpg,161371,height,1.0 inch,1.0,inch,"Support WIFI iPod, Toblets ond ebook Readers | cBoy 1 R Seareh cBay 0 Refined () AI ~uoidial 189.755 rezulta tor Pad Tablcta and cRook Reas Shop by Color Search a W Radio it supports automatic search and manual search,you can drag the icon of target station and replace it into channel list and model have RDS function. Mic RST 16.55 AM 87.50 108.0C 3 AF ST PTY TA FMI 92.80 MHz X FM 0+ P1 87.80 P2 90.50 P3 100.00 P4 103.00 P5 104.90 P6 87.50 RDS Ic k FM AM 988 ebY"
3059,228819,https://m.media-amazon.com/images/I/51YXooEX5FL.jpg,292475,height,3.7 inch,3.7,inch,1.6 4.5 in / 11.5 cm I 3.7 in / 9.5 cm 6.1 in / 15.5 cm in / 4.3 cm 8 5 5
3060,228825,https://m.media-amazon.com/images/I/61CkhqsvcHL.jpg,344790,height,11.0 inch,11.0,inch,"OCZANBRORD 86 inch 218 cm CHOOSE THE RIGHT 90.5 inch 230 cm PADDLE, FIND OUT YOUR PERFECT FIT 95 inch 241 cm KAYAK WIDTH YOUR HEIGHT <23' 24' 28' 29' 33' 34' Under 5'5"" 82 inch 86 inch 90 inch 94 inch 210 cm 220 cm 230 cm 240 cm 5'5"" 5'11"" 86 inch 90 inch 94 inch 98 inch 220 cm 230 cm 240 cm 250 cm 6' + 86 inch 90 inch 98 inch 98 inch 220 cm 230 cm 250 cm 250 cm"
3061,228826,https://m.media-amazon.com/images/I/51iAoKQawoL.jpg,469317,height,29.7 inch,29.7,inch,"27.6"" 13.8"" 23.8"" 2.5"" 8"
3062,228831,https://m.media-amazon.com/images/I/51lhw-STvsL.jpg,311997,height,63.0 inch,63.0,inch,12in 12in 30CM 30CM 6in 15.5CM 63in 1S9CM 13in 32.SCM 4in 9CM
3063,228833,https://m.media-amazon.com/images/I/51fMW6PQXPS.jpg,478357,height,40.3 inch,40.3,inch,"SIZE DETAIL Weight Capacity:200lb There will be some deviations due t0 manual measurement 315"" 316"" 40.3"" 22.8"" 22.8"""
3064,228836,https://m.media-amazon.com/images/I/51zcps-TelL.jpg,120219,height,4.5 inch,4.5,inch,3 7 3in 5.9in 2in 9in 9
3065,228837,https://m.media-amazon.com/images/I/51C1+lxkfGL.jpg,929719,height,2.4 inch,2.4,inch,"2.3', 2.4', 22.2mm 0.87',"
3066,228839,https://m.media-amazon.com/images/I/617noVPYNJL.jpg,838598,height,35.4 inch,35.4,inch,4.7in 35.4in
3067,228840,https://m.media-amazon.com/images/I/41xCCZPjKSL.jpg,478357,height,19.7 inch,19.7,inch,"15.15"" 1 19.7"" 19.3"""
3068,228841,https://m.media-amazon.com/images/I/41jnFOsI7sL.jpg,551478,height,0.7 inch,0.7,inch,1.7 in / 4.5 cm 0.7 in 2.0 cm
3069,228842,https://m.media-amazon.com/images/I/41809WXenFL.jpg,529606,height,8.0 inch,8.0,inch,"8 Inh 0,78 Inh"
3070,228845,https://m.media-amazon.com/images/I/61ERYkThUKL.jpg,844474,height,14.57 inch,14.57,inch,2.76IN (6cm) 6 14.57IN Ercsantns (33CM) Sullt 4uvu SEOUL FASHION NOW dun 6.7IN (15cM) 13.4IN (32CM)
3071,228848,https://m.media-amazon.com/images/I/51Prjv2qEuL.jpg,752266,height,4.0 inch,4.0,inch,4.33inch MIN 4inch 8.66inch MAX 47.25inch 0.39inch Flat / Sloped Ceiling Available
3072,228849,https://m.media-amazon.com/images/I/619BaU3ZpxL.jpg,478357,height,41.73 inch,41.73,inch,"62.9"" 41.73"" F 70.86"" 3.94"" 37.60"" 41.73"" 5.51"" 6.1"" 5.9"""
3073,228853,https://m.media-amazon.com/images/I/61BQDUgejZL.jpg,916768,height,3.0 inch,3.0,inch,0 12 8 N { inch
3074,228854,https://m.media-amazon.com/images/I/516dgNvvRbL.jpg,594224,height,2.16 inch,2.16,inch,8 3 3 ; ~ in ' 1 G 3 8 5.11 cm 13
3075,228858,https://m.media-amazon.com/images/I/51-nBJw+oFL.jpg,521308,height,33.0 inch,33.0,inch,58 in 6ffe1 (ircs) 5 3 in 33
3076,228863,https://m.media-amazon.com/images/I/51Skls95pPL.jpg,365756,height,6.0 inch,6.0,inch,Adjustable shoulder straps 4OIN 6IN 8IN
3077,228865,https://m.media-amazon.com/images/I/51mVVKP0zHL.jpg,140266,height,13.98 inch,13.98,inch,"Seeing is believing In order to be irreplaceable,we must always be different: 4.75in 6.13in 13.98in 4.5in"
3078,228866,https://m.media-amazon.com/images/I/61Ci6PRc8xL.jpg,507619,height,25.0 inch,25.0,inch,15.7in 14.9in 25in 10.6in 16in 24in WARM TIP: PLEASE REFER TO OURINSTALLATION VIDEO FOR INSTALLATION .WHICH WILL HELP YOU A LOTI
3079,228867,https://m.media-amazon.com/images/I/61-3N2g4uGL.jpg,886874,height,8.26 inch,8.26,inch,Product Size 0.47in/1.2cm U 8.97in/22.8cm 2.36in/6cm 8.26in 21cm 3.54in 9cm
3080,228872,https://m.media-amazon.com/images/I/51w7D8t8QiL.jpg,549052,height,5.9 inch,5.9,inch,"5.9"" 5.5"""
3081,228875,https://m.media-amazon.com/images/I/613462OzVFL.jpg,393674,height,59.0 inch,59.0,inch,"PRODUCT DIMENSION Perfect size for your plants 59 inches  BIRD 19.7"" 19.7"" 11517"" KABIRD 23.6"" 37 inches 73 inches"
3082,228876,https://m.media-amazon.com/images/I/61CMEajTV8L.jpg,916768,height,6.23 inch,6.23,inch,"PACKAGE CONTAINS: 2.81in 7 PACK 2.81in 4,0in 4.99in 6.23in 7.76in 2.74in 4.Oin 3.83in 2.74in 4.26in 4.Oin FOOD GRADE Oin 3.83in 4,0in bpa free BPA FREE 11.3in 10.1in EASY VISIBILITY 8.13in DISHWASHER 3.83in 3.83in 3.83in"
3083,228877,https://m.media-amazon.com/images/I/61Ak2f96umL.jpg,658003,height,2.96 inch,2.96,inch,"2.96"" 13.17"" 13.17"" 2.73"" 9.44"" 11.98"" 10.65"" 2.96"" 2.96"" 10.65"" 10.65"" 13.17"""
3084,228878,https://m.media-amazon.com/images/I/617D0CAFAwL.jpg,579652,height,16.0 inch,16.0,inch,"79.5"" 14"" 16"" SPECS This ski bag and boot combo is the essential hauler for your snow sport gear: Weight: 10"" 3.3 Ibs. 15.25"" SIERI ~Higk- bag"
3085,228879,https://m.media-amazon.com/images/I/41uJvEAJzjL.jpg,810266,height,6.1 inch,6.1,inch,4.8 in 12.3 cm 6.1 in 15.5 cm
3086,228881,https://m.media-amazon.com/images/I/61AdOVJkvdL.jpg,437623,height,3.3 inch,3.3,inch,Pocket Size: 3.3 x 2.2 inch 5.6cm (2.2 in) 8 8
3087,228885,https://m.media-amazon.com/images/I/51yUs6tKP0L.jpg,752266,height,12.0 inch,12.0,inch,"12"" LED Ceiling Light Dimensions 3200 LM 1 Ultrathin 1 4000k No Flickering Protect Eyes 22mm 0.94in"
3088,228886,https://m.media-amazon.com/images/I/41ShA4YSq+L.jpg,149708,height,15.35 inch,15.35,inch,9in / 23 cm 415.35 in / 39 cm
3089,228887,https://m.media-amazon.com/images/I/5109a86yEyL.jpg,347404,height,3.7 inch,3.7,inch,14.8 In 3 15.6 In 15 In 3 3
3090,228893,https://m.media-amazon.com/images/I/51pvaPU22+L.jpg,483370,height,5.0 inch,5.0,inch,"MODEL SHOWN AT 5'5"" HEIGHT"
3091,228894,https://m.media-amazon.com/images/I/51TNEr78mML.jpg,849273,height,4.0 inch,4.0,inch,"5 2 I 8.7"" 22 cm LIFETIME WARRANTY REGISTRATION REQUIRED Zipito 1"
3092,228896,https://m.media-amazon.com/images/I/513GPANlgaS.jpg,931856,height,24.8 inch,24.8,inch,E= 7.08 in: 24.8 in.
3093,228898,https://m.media-amazon.com/images/I/51T8fA8ZFHL.jpg,142748,height,9.0 foot,9.0,foot,9FT 4.5FT
3094,228900,https://m.media-amazon.com/images/I/51oq+NkIsnS.jpg,599772,height,4.9 inch,4.9,inch,3.1 in 0.9 in 4.9 in 16 in 6 in
3095,228902,https://m.media-amazon.com/images/I/61DwvCwRdJL.jpg,801829,height,30.5 inch,30.5,inch,"30.5"" 20"" 36.5"" 18.5"" 17.5' 14.5"" 25"" 32.5"" 8"""
3096,228905,https://m.media-amazon.com/images/I/61ASyrVNlBL.jpg,569206,height,1.5 inch,1.5,inch,HIGH CAPACITY Minimum Measurable Weight: 200g 7oz Capacity 180kg/360lb 1.Sinl Stainless Steel 11.8in 8 HOLd
3097,228909,https://m.media-amazon.com/images/I/615BZwgcTCL.jpg,171418,height,35.0 inch,35.0,inch,8 [ 35 inches
3098,228913,https://m.media-amazon.com/images/I/51Xr1oDHxpS.jpg,436746,height,14.0 inch,14.0,inch,"PRODUCT DIMENSIONS 13"" 14"" 14"" 13 x 14x14 top X bottom x height"
3099,228917,https://m.media-amazon.com/images/I/518sPn3eDiL.jpg,403664,height,8.46 inch,8.46,inch,a# 8.46 in / 21.5 cm 7.08 in / 18 cm
3100,228926,https://m.media-amazon.com/images/I/41NxnG4EOrL.jpg,442321,height,29.96 inch,29.96,inch,"29.96"" 60"" 60"
3101,228927,https://m.media-amazon.com/images/I/51MDTq+YJVL.jpg,442321,height,29.1 inch,29.1,inch,39.4in 19.7in 29.lin
3102,228929,https://m.media-amazon.com/images/I/61BT+sN6+yL.jpg,483370,height,10.2 inch,10.2,inch,26 E a 6.3 in
3103,228931,https://m.media-amazon.com/images/I/51d2lykaFVL.jpg,648011,height,4.6 inch,4.6,inch,"1,.38inch 4.6inch E12 BASE"
3104,228933,https://m.media-amazon.com/images/I/617AEnrAokL.jpg,142748,height,34.2 inch,34.2,inch,8 J 89 cm 8 (35 in) Weight 8 Ribs 390 g
3105,228936,https://m.media-amazon.com/images/I/61A8UbBCitL.jpg,276688,height,5.0 inch,5.0,inch,5 in 1 Photography creation is more convenient Black Translucent white silver Golden
3106,228942,https://m.media-amazon.com/images/I/61DvHVXjWwL.jpg,648011,height,3.01 inch,3.01,inch,BASE TYPEE27 EDISON SCREW BASE 1.18IN 1 1IN
3107,228947,https://m.media-amazon.com/images/I/51ZR6vi7rEL.jpg,866516,height,10.8 inch,10.8,inch,10.8in 2.7in 2.7in
3108,228953,https://m.media-amazon.com/images/I/51lszQFQArL.jpg,478357,height,30.0 inch,30.0,inch,"30"" 48"" 15.75"""
3109,228954,https://m.media-amazon.com/images/I/51qooSfOUwL.jpg,648011,height,1.8 foot,1.8,foot,"Light Type Incandescent 86 soft white soft white soft white Hculete Tcmoi Indbor foodliahi Irdoor Finodllahe 65w 65w Se 65w on ""07jr 610 Lumtau 610 610 (mans Wattage 65.0 Watts 1,8 tecf Lile"" Year Mn"" Ycar Lic 610 67,83 610 57.93 610 3783 3eete uc Abiibpenuce 4cdor JIORJp Ouib 4Va Od ongieer o suil Light Color Soft White"
3110,228955,https://m.media-amazon.com/images/I/61-ietYCMjL.jpg,558806,height,5.0 inch,5.0,inch,0 2 3 5 inch 0 KhhhkhhhkhuuLhhhkhhukhhhhhhhkhhhhhhhkhhhhhhhkhhthhhhhhhthhhh 2 Sin 3 HAPPY BiRIZ HDAY 5 6.Tin 6
3111,228956,https://m.media-amazon.com/images/I/51Rv6kENwJL.jpg,966823,height,6.5 inch,6.5,inch,"0 5"" 3 utensils 6"
3112,228960,https://m.media-amazon.com/images/I/516afKmZP3L.jpg,292475,height,2.5 inch,2.5,inch,"2.5"" 2"" 1.75' 2"" 3"" 3.75"" 4.25"""
3113,228963,https://m.media-amazon.com/images/I/613DwfgbhwL.jpg,488883,height,19.0 inch,19.0,inch,"19"" 36.2"" 36.2"""
3114,228966,https://m.media-amazon.com/images/I/61FfWbzELCL.jpg,478357,height,29.0 inch,29.0,inch,"9"" 8 4 4 47.25"""
3115,228975,https://m.media-amazon.com/images/I/413dh0QpuiL.jpg,478357,height,36.2 inch,36.2,inch,"36.2"" 18.1"" 36.2"""
3116,228976,https://m.media-amazon.com/images/I/61BJG0f46YL.jpg,647208,height,0.0028 inch,0.0028,inch,"SpecificatiONS Thermal Conductivity W/m-k) 143 ColOr Gray Thermal Impedance (""C-Cmz/w <0.0028 Specific Gravity 25'C ) 26 Useable Temperature Range ~ZS0C/+300C Content 2g Electrically Conductive NO Harmless YES 1. Squeeze TFX silicone grease 2. Use the included scraper to from Syringe to the surface spread the thermal comp- of CPU ound across the surface 3.Make sure the compound is 4. Examine the spread use equally spread on the surface the scraper to make sure 'part is covered with a thin layer of TFX 42561100157 MADE IN CHINA every"
3117,228978,https://m.media-amazon.com/images/I/610NOJNjLSL.jpg,276611,height,70.5 inch,70.5,inch,"w38"" x d17.5""xh70.5"""
3118,228980,https://m.media-amazon.com/images/I/415XB0LWBOL.jpg,846116,height,5.0 foot,5.0,foot,pciver poostet Qasor TF' Dotico 5ft. Sft: 40ft: ANTOP
3119,228982,https://m.media-amazon.com/images/I/51Y8UQvnqIL.jpg,347404,height,2.0 inch,2.0,inch,"2. linch 1. 9inch 2 inch 1, 3inch 54-PACK"
3120,228992,https://m.media-amazon.com/images/I/51oOwJwTJ8S.jpg,664736,height,6.0 inch,6.0,inch,10.Sinch 6inch 13.Sinch 1[ [[
3121,228996,https://m.media-amazon.com/images/I/51fnHJp-qDL.jpg,237000,height,15.0 inch,15.0,inch,Size measurement -15-17in(38-45cm) 5 1 [ The  chair pad should be beyond the chair stool at least Icm to make the chair cover 1 wrapped around more perfectly 114-18in(38-47cm) ~14-18in(38-47cm)
3122,228998,https://m.media-amazon.com/images/I/51ECJWSkvYL.jpg,609588,height,40.0 inch,40.0,inch,"Size length 40-55""in Fits"
3123,229001,https://m.media-amazon.com/images/I/41-G7FMap6L.jpg,681445,height,10.2 inch,10.2,inch,8.2 in the glass tube 7.4 in 7.8*1.77 in HEART-SHAPED 10.2 in 10.2 in 9.4 in 5.9 in 5.5 in 5.9 in DIAMOND TRIANGLE RECTANGLE
3124,229002,https://m.media-amazon.com/images/I/613TnddNgfL.jpg,913156,height,10.0 inch,10.0,inch,"Glosseom PACKAGE INCLUDES 3Pcs * Candle Holders ( 6 + 7 . 8 "" + 10 (High )) Flowers and candles are not included )"
3125,229008,https://m.media-amazon.com/images/I/61Ddy2UVCNL.jpg,483370,height,12.0 inch,12.0,inch,1 2inch
3126,229011,https://m.media-amazon.com/images/I/614Aq2Hw2fL.jpg,149159,height,3.99 inch,3.99,inch,3.9 in / 10 cm 2.3 in / 6 cm
3127,229015,https://m.media-amazon.com/images/I/51dhB7qmiML.jpg,261553,height,12.0 inch,12.0,inch,Topcs 3mm 12inch (30cm)
3128,229019,https://m.media-amazon.com/images/I/51jSfT3JFoL.jpg,529606,height,6.7 inch,6.7,inch,0.8in 1.5in 0.8in 6.Tin 5.lin
3129,229021,https://m.media-amazon.com/images/I/51k20+-FNlL.jpg,616171,height,1.7 inch,1.7,inch,"Standard 1U Vented Rack Shelf 19"" Bhmmmaaa 1.7"" 1U"
3130,229024,https://m.media-amazon.com/images/I/519Qz+cTlPL.jpg,558806,height,3.1 inch,3.1,inch,"31"" 14' product SIze"
3131,229030,https://m.media-amazon.com/images/I/415e25y1OmL.jpg,161371,height,5.0 inch,5.0,inch,Up to 15 ft: 309 LED Signal IR Receiver Indicator Up to 6 ft: IR Transmitter Up to 5 in. Video Source
3132,229031,https://m.media-amazon.com/images/I/616ZuopPesL.jpg,681445,height,11.0 inch,11.0,inch,"12.Scm 4. 92in 12cm 4. 72in 8,26in 7, 08in 21cm 8 18cme 8 88 1{ Ilcm Ilcm 4.33in 4.33in"
3133,229033,https://m.media-amazon.com/images/I/61G0uNaiNtL.jpg,745387,height,21.3 inch,21.3,inch,FRARs THE AMERICANS RO#ERT 21.3in 11.8in 17.7in
3134,229037,https://m.media-amazon.com/images/I/41+eH-ATUOL.jpg,519564,height,15.0 inch,15.0,inch,15in 3.3in
3135,229038,https://m.media-amazon.com/images/I/51-tKioxY6L.jpg,844474,height,14.0 inch,14.0,inch,PRODUCT HIGHLIGHTS 11-inch IPad 1 { 6 3 8inch 4inch
3136,229043,https://m.media-amazon.com/images/I/61BIUHIP6nL.jpg,801829,height,35.0 inch,35.0,inch,"STYISH DESIGN Back Height to Seat: 16"" Arm to Floor Height: 25.2 Height: 6 Weight Capacity: 250 IBS 5"" 19"" 35 22 12.5"" 25.2"" 18.5"" 6 32.5 30.5"" Leg"
3137,229044,https://m.media-amazon.com/images/I/61D7uvjUzrL.jpg,204245,height,39.0 inch,39.0,inch,"DESINGED as CARABINER HOOK Easy to adjust,more firm 8 440 Ibs Bearing Weight 3 440 LBS 45 inch"
3138,229048,https://m.media-amazon.com/images/I/611cvEj3ppL.jpg,916768,height,4.72 inch,4.72,inch,Food Grade Glass Material Upgrade leak-proof design ABS Plastic Lid Removable and easy to clean Silicone filter Detachable non-slip design Silicone Pad 4.72 wide mouth High Borosilicate Glass
3139,229051,https://m.media-amazon.com/images/I/510hsUTIk6L.jpg,478357,height,27.0 inch,27.0,inch,"27"" 17"" 22"""
3140,229053,https://m.media-amazon.com/images/I/61CproBFbjL.jpg,161371,height,8.0 inch,8.0,inch,"4-core 22 GB 32 GB RAM ROM 12 5.0 2.46 DSP IPS 2.46/56 GOC-A6440 AKM 1024x600 ST TDA7388 Silicon Labs Sl4755 Dual Band WiFi AK7604 8"" IPS Display 4x45W Amplifier RDS Radio Allwiner T5 ANDROid"
3141,229059,https://m.media-amazon.com/images/I/61Dj8OO4ISL.jpg,772700,height,6.0 inch,6.0,inch,"3.5 1' 1= 25 6.6"" 11.5 6 0 U 9.3"""
3142,229062,https://m.media-amazon.com/images/I/51GojV-m67L.jpg,231838,height,8.66 inch,8.66,inch,5.59inch 8.66inch Volume:3O0ML 2.83inch
